Time : 12:58:12; X : 4.3454792255018475; Y : -6.134184408604806; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02881401713706566
Time : 12:58:12; X : 4.339308378826672; Y : -6.142103804618519; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028918929140267835
Time : 12:58:12; X : 4.333115402098385; Y : -6.150003882021962; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029018974592823987
Time : 12:58:13; X : 4.3269117181080095; Y : -6.157870171386013; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02916064003288632
Time : 12:58:13; X : 4.320835270575361; Y : -6.16552719123176; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02775305295189323
Time : 12:58:13; X : 4.314596543658303; Y : -6.173316549005231; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.027690189407504562
Time : 12:58:13; X : 4.308317332864081; Y : -6.181113665499216; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.027953829251098128
Time : 12:58:13; X : 4.302013461333172; Y : -6.188897451139355; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028193853503462485
Time : 12:58:13; X : 4.295684527818854; Y : -6.196667697519138; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028399378325799862
Time : 12:58:13; X : 4.289330168635221; Y : -6.204424205269703; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028570815944082728
Time : 12:58:13; X : 4.282949992621181; Y : -6.21216682282228; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028711496439997486
Time : 12:58:13; X : 4.276543836430799; Y : -6.21989517540033; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028827519047275096
Time : 12:58:13; X : 4.270114504486018; Y : -6.227605596561417; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0289504027993992
Time : 12:58:14; X : 4.263669749532981; Y : -6.235289446928613; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02913146341714068
Time : 12:58:14; X : 4.257310415774017; Y : -6.242836314670701; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029526417654232695
Time : 12:58:14; X : 4.250935299097857; Y : -6.250330885290315; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02719941978130569
Time : 12:58:14; X : 4.244421698144403; Y : -6.257929309304994; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02741106104499913
Time : 12:58:14; X : 4.237883637117548; Y : -6.265514726486519; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02770342028534234
Time : 12:58:14; X : 4.23132122911945; Y : -6.27308626080217; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.027960280957615602
Time : 12:58:14; X : 4.224734155461684; Y : -6.280643583793629; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02817741844451449
Time : 12:58:14; X : 4.218122018585858; Y : -6.2881864618590555; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02835779768889335
Time : 12:58:14; X : 4.211484547861866; Y : -6.295714546135098; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028507392581674118
Time : 12:58:14; X : 4.204823625211509; Y : -6.303225283041815; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028658599040485733
Time : 12:58:15; X : 4.198145306496721; Y : -6.310712256602072; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028865595866968796
Time : 12:58:15; X : 4.191528501394509; Y : -6.318096333041514; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030234481455198026
Time : 12:58:15; X : 4.184916971027025; Y : -6.325435584164077; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028535891005833314
Time : 12:58:15; X : 4.178215828791229; Y : -6.332801752356311; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02791136364619451
Time : 12:58:15; X : 4.171455584998102; Y : -6.34018871342295; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02812523611947748
Time : 12:58:15; X : 4.164671208894915; Y : -6.347560449251495; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028337410099876337
Time : 12:58:15; X : 4.1578622625104; Y : -6.354916922138387; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028516811141018117
Time : 12:58:15; X : 4.151028439334387; Y : -6.36225786151671; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02866307538577262
Time : 12:58:15; X : 4.144169502288133; Y : -6.369582946999759; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02878060290746065
Time : 12:58:15; X : 4.1372868241601575; Y : -6.376890275223111; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028895347371601154
Time : 12:58:16; X : 4.130385369614266; Y : -6.384174900185428; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029070170059836364
Time : 12:58:16; X : 4.123538727825205; Y : -6.391366275833146; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0303504931016092
Time : 12:58:16; X : 4.116642772082139; Y : -6.398581903466567; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030588878948814013
Time : 12:58:16; X : 4.109802064070245; Y : -6.405680196696069; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02837753603696669
Time : 12:58:16; X : 4.102825406924609; Y : -6.412859919183815; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028461276376598565
Time : 12:58:16; X : 4.095824019762728; Y : -6.420024191793306; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028634918903525985
Time : 12:58:16; X : 4.088798266561441; Y : -6.4271721712601595; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02878430690771916
Time : 12:58:16; X : 4.081747897841405; Y : -6.434303605514065; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028904191750739994
Time : 12:58:16; X : 4.074672719379374; Y : -6.441418177554935; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028997190781118398
Time : 12:58:16; X : 4.067573723594339; Y : -6.448514458116956; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029082827687405555
Time : 12:58:17; X : 4.060455495332022; Y : -6.455588080671197; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029223228963660475
Time : 12:58:17; X : 4.0533788545844995; Y : -6.462583741253395; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030288734134281015
Time : 12:58:17; X : 4.046275493744621; Y : -6.469580737847052; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03100301011796347
Time : 12:58:17; X : 4.039171781528811; Y : -6.476537051097217; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03004230865715618
Time : 12:58:17; X : 4.032045375970323; Y : -6.483449217177681; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028801744700015952
Time : 12:58:17; X : 4.024832369134704; Y : -6.490398905633466; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.028892045697224145
Time : 12:58:17; X : 4.01759543742098; Y : -6.497331053394711; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02901254889255034
Time : 12:58:17; X : 4.010334157121817; Y : -6.504245718471264; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029110021968019595
Time : 12:58:17; X : 4.00304841066465; Y : -6.51114256127714; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029183056089847614
Time : 12:58:17; X : 3.9957389037562656; Y : -6.518020512174626; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02924501212629904
Time : 12:58:18; X : 3.988410036256083; Y : -6.524875547564484; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029354057003422085
Time : 12:58:18; X : 3.9811060035724175; Y : -6.531669897004915; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030138315833278195
Time : 12:58:18; X : 3.9738127163877635; Y : -6.538430563344445; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031191515758308697
Time : 12:58:18; X : 3.9664507283309822; Y : -6.545218279453032; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031290101213654165
Time : 12:58:18; X : 3.9591600064663957; Y : -6.551891294409378; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029321872401717464
Time : 12:58:18; X : 3.951751652224792; Y : -6.558610213029105; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029127174996554928
Time : 12:58:18; X : 3.94430934322061; Y : -6.565319569797509; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029214557693958643
Time : 12:58:18; X : 3.936843109932246; Y : -6.57201039348167; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0292914340073529
Time : 12:58:18; X : 3.929352786730235; Y : -6.578682474597099; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029347062348965114
Time : 12:58:18; X : 3.921838851775234; Y : -6.585335011924545; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029389323249053412
Time : 12:58:19; X : 3.914305498481151; Y : -6.591964335358742; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029471327882187204
Time : 12:58:19; X : 3.906780484317881; Y : -6.598548378520192; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02997501267637137
Time : 12:58:19; X : 3.899304301687566; Y : -6.605066316807212; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0313411407658335
Time : 12:58:19; X : 3.8917370606858506; Y : -6.6116297918598175; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031506874205003754
Time : 12:58:19; X : 3.8841674456763955; Y : -6.618156222835092; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031134788831746363
Time : 12:58:19; X : 3.876639065688871; Y : -6.624588267601466; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029378026132267365
Time : 12:58:19; X : 3.86899781609201; Y : -6.631067302084902; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02937063135148188
Time : 12:58:19; X : 3.861332747199382; Y : -6.637527121189022; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02942803907545688
Time : 12:58:19; X : 3.853643983885803; Y : -6.643967343307514; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029470615876858286
Time : 12:58:19; X : 3.845931856688167; Y : -6.650387347719442; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029498983550570124
Time : 12:58:20; X : 3.8382002747822894; Y : -6.656783856064801; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029559909204047496
Time : 12:58:20; X : 3.8304656440120626; Y : -6.663144898817234; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02986800950247792
Time : 12:58:20; X : 3.822807702427735; Y : -6.669418949325103; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031435165869541315
Time : 12:58:20; X : 3.815044242465452; Y : -6.6757483789609715; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03163675089224638
Time : 12:58:20; X : 3.807258099509932; Y : -6.682058441202888; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03166358280390291
Time : 12:58:20; X : 3.79952157183577; Y : -6.688285699904371; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030297491652481856
Time : 12:58:20; X : 3.7917211921084855; Y : -6.694504233290713; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02960432907032784
Time : 12:58:20; X : 3.7838638797501076; Y : -6.700727169020342; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0296161854304815
Time : 12:58:20; X : 3.7759835741561125; Y : -6.706929290964802; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02963864538350247
Time : 12:58:20; X : 3.7680801902149024; Y : -6.71311043784308; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029649166407348826
Time : 12:58:21; X : 3.760157260770745; Y : -6.71926777004507; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029686631585685408
Time : 12:58:21; X : 3.75222530563199; Y : -6.725394296792524; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02987894318474682
Time : 12:58:21; X : 3.7443881647754904; Y : -6.731422401927622; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03156303363150004
Time : 12:58:21; X : 3.7364342647999402; Y : -6.737511861436191; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031755397446248335
Time : 12:58:21; X : 3.728457449831452; Y : -6.743582043348389; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03181017264454633
Time : 12:58:21; X : 3.7204654552261025; Y : -6.74962539970866; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031716604850203556
Time : 12:58:21; X : 3.7125426075783414; Y : -6.755566909560904; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029878868503452782
Time : 12:58:21; X : 3.7045007534965477; Y : -6.761545561014263; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02979984310160999
Time : 12:58:21; X : 3.696435680302871; Y : -6.7675030592858905; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029800150154757787
Time : 12:58:21; X : 3.6883479024347556; Y : -6.77343877133652; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0297937847713845
Time : 12:58:22; X : 3.6802404874532986; Y : -6.7793503421232835; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029809581201130086
Time : 12:58:22; X : 3.6721212579951956; Y : -6.785232885584866; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02993560029259834
Time : 12:58:22; X : 3.664106387426283; Y : -6.791013215545591; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03165963089580215
Time : 12:58:22; X : 3.6559722297057338; Y : -6.796853909584938; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031865057130363805
Time : 12:58:22; X : 3.6478128499181204; Y : -6.802676513160338; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03193188926077317
Time : 12:58:22; X : 3.6396339190130673; Y : -6.808475501799287; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03193252235255484
Time : 12:58:22; X : 3.6314704064265997; Y : -6.814224741008925; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031260457730851066
Time : 12:58:22; X : 3.6233116966975003; Y : -6.819915604752576; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03003046515769814
Time : 12:58:22; X : 3.615068553325198; Y : -6.8256225094925425; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029967672082714447
Time : 12:58:22; X : 3.606803571123678; Y : -6.831306414521592; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.029941488552471807
Time : 12:58:23; X : 3.5985188630174494; Y : -6.836965821412473; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.02993580986908828
Time : 12:58:23; X : 3.5902210811575377; Y : -6.84259674330147; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030019006470483944
Time : 12:58:23; X : 3.5820259557907907; Y : -6.848129817019031; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03165423248913468
Time : 12:58:23; X : 3.573726911725877; Y : -6.853710102832858; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031984763048693576
Time : 12:58:23; X : 3.565393323080261; Y : -6.859278065458933; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03205344380831843
Time : 12:58:23; X : 3.5570389029765335; Y : -6.864823172171635; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032072555037450545
Time : 12:58:23; X : 3.548667090242581; Y : -6.870342288978004; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032013381024377896
Time : 12:58:23; X : 3.540354470495791; Y : -6.875780336496503; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03053152824416916
Time : 12:58:23; X : 3.5319526940342003; Y : -6.881223679319177; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03020560193574262
Time : 12:58:23; X : 3.5235179344879475; Y : -6.886650258491918; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030146793337765043
Time : 12:58:24; X : 3.5150635642530133; Y : -6.892051733113334; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030113922231348678
Time : 12:58:24; X : 3.5065955488158704; Y : -6.897424740226245; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03015932018504719
Time : 12:58:24; X : 3.498219791721015; Y : -6.902709276465975; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03160231584574369
Time : 12:58:24; X : 3.489769607942017; Y : -6.908020115558949; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032138996968752664
Time : 12:58:24; X : 3.4812700067500684; Y : -6.913327241170834; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032205337790038424
Time : 12:58:24; X : 3.4727486312476112; Y : -6.918611739201204; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032224189848246265
Time : 12:58:24; X : 3.4642083932365066; Y : -6.923871179003085; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03219786359255661
Time : 12:58:24; X : 3.455658743844873; Y : -6.929099278858984; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03197888898770662
Time : 12:58:24; X : 3.4471599240070474; Y : -6.934247977561175; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030482961295318578
Time : 12:58:24; X : 3.438563513718854; Y : -6.939410590628797; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03033681913137798
Time : 12:58:25; X : 3.4299470336778533; Y : -6.944547869117673; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030275801342560804
Time : 12:58:25; X : 3.4213166423473567; Y : -6.949656544772162; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0302903124689462
Time : 12:58:25; X : 3.412761910471791; Y : -6.954688970778321; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03147349957647316
Time : 12:58:25; X : 3.4041740424609492; Y : -6.959721789918417; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032294402225695684
Time : 12:58:25; X : 3.3955160530172064; Y : -6.964762198949133; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03236218069272789
Time : 12:58:25; X : 3.3868362397658327; Y : -6.969779598276068; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03236844777073289
Time : 12:58:25; X : 3.378136600839759; Y : -6.974772177678153; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03235183866869651
Time : 12:58:25; X : 3.3694198524038144; Y : -6.979737920568091; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032280168740902226
Time : 12:58:25; X : 3.3607315041896095; Y : -6.984649423561534; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03139905940940446
Time : 12:58:26; X : 3.352016283008016; Y : -6.9895252726683035; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030599508241491158
Time : 12:58:26; X : 3.343245263209393; Y : -6.994393218930669; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030488561407802983
Time : 12:58:26; X : 3.3344607154302057; Y : -6.999231923285633; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030468127990082028
Time : 12:58:26; X : 3.3257321179462327; Y : -7.004007135231142; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03135828636775084
Time : 12:58:26; X : 3.3170163131643697; Y : -7.008756814632618; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032478294448297085
Time : 12:58:26; X : 3.3082077876946956; Y : -7.013525081471191; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03254724656902708
Time : 12:58:26; X : 3.2993776411959934; Y : -7.018269781438005; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032536495349254846
Time : 12:58:26; X : 3.290527650654616; Y : -7.0229891736945635; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032511949005152196
Time : 12:58:26; X : 3.2816594471233604; Y : -7.0276821697882035; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032458905580312614
Time : 12:58:26; X : 3.2727766417004136; Y : -7.032346302225629; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03232575633404933
Time : 12:58:27; X : 3.2639509088369136; Y : -7.036938807232907; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030927325996712884
Time : 12:58:27; X : 3.2550355004341536; Y : -7.041530707580911; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03072474511424561
Time : 12:58:27; X : 3.246104896954939; Y : -7.046093874329763; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03066720136852963
Time : 12:58:27; X : 3.2372100566308686; Y : -7.050605128020599; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03126326166443327
Time : 12:58:27; X : 3.22837528188402; Y : -7.055067294572099; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03268433197327747
Time : 12:58:27; X : 3.219423892015709; Y : -7.059558237974424; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03275014709377677
Time : 12:58:27; X : 3.210451410750485; Y : -7.06402487096247; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032721718700666536
Time : 12:58:27; X : 3.201459822560655; Y : -7.068465308955277; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03268019141973877
Time : 12:58:27; X : 3.192449403606936; Y : -7.072879229942911; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03262893533930589
Time : 12:58:27; X : 3.1834224947145375; Y : -7.077265219469045; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03253701810760212
Time : 12:58:28; X : 3.174392920977; Y : -7.081616120063282; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03219545825527259
Time : 12:58:28; X : 3.165396585952416; Y : -7.085904629463604; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031004941518061102
Time : 12:58:28; X : 3.1563279458045694; Y : -7.090186854132593; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.030874761837958786
Time : 12:58:28; X : 3.1472778424490206; Y : -7.094425883319011; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031213347906155153
Time : 12:58:28; X : 3.1383290163813413; Y : -7.098598307414695; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03288453929313073
Time : 12:58:28; X : 3.12924350310931; Y : -7.102806288518034; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03295435137786429
Time : 12:58:28; X : 3.1201367908928166; Y : -7.106989527681051; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032909596645899875
Time : 12:58:28; X : 3.111011883122887; Y : -7.111145658150567; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.0328514061756513
Time : 12:58:28; X : 3.1018686306783287; Y : -7.1152745485863; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032788382533147864
Time : 12:58:28; X : 3.092707841794576; Y : -7.119375704630278; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03270920668544841
Time : 12:58:29; X : 3.083532552659917; Y : -7.1234473452175; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.032577024431439394
Time : 12:58:29; X : 3.074392501998128; Y : -7.127465657266998; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031622069526720864
Time : 12:58:29; X : 3.0652116645787504; Y : -7.131455434606507; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031164586303712216
Time : 12:58:29; X : 3.056020164194455; Y : -7.135414204814683; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.031305850356063036
Time : 12:58:29; X : 3.0469599874965088; Y : -7.139295890420479; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03313753281084164
Time : 12:58:29; X : 3.037747727983569; Y : -7.143216540645365; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03319126625517921
Time : 12:58:29; X : 3.0285152426439734; Y : -7.14711148384209; Current_data : 0.0; Voltage_data : 0.0; Linear_x : 0.1; Angular_z : -0.03312743966701914
